Dealer ID,Dealer Name,Phone,Address,City,State,Custom Address,Dealer Iframe Map,Zip Code,About Dealer,Dealer Image,Lical Image,Radius,Rating,Review Count,Invnetory Link
D-24787085,ROC Motors,N/A,5097 A Highway 71 E,Del Valle,TX,"Del Valle, TX",N/A,78617,"David and his staff are honestly amazing. My buying experience at Roc Motors felt like I was buying from an extended family member rather than 
someone who was trying to make a quick buck. I bought a high-miles used car from him and he talked me through literally every potential issue I 
could run into with it, rather than trying to force a sale. He strikes me as the kind of person who would rather go out of business than swindle anyone 
- a genuinely good man.

Also, his team maintains and details their cars beyond anything I've seen on high-miles cars. The one I bought from him looked and smelled like it 
just left the dealership brand new. This is an awesome, family-run business and I can't recommend them enough.",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/ROC-Motors_Del Valle_TX.jpg,10 mi,4.0,2,https://www.cargurus.com/Cars/m-ROC-Motors-sp450896,1,1
D-24787086,AutoNation Chevrolet West Austin,N/A,11400 Research Blvd,Austin,TX,"Austin, TX",N/A,78759,quick responsse by email,https://static.cargurus.com/images/site/2024/03/25/15/15/autonation_chevrolet_west_austin-pic-12581364077333429047-200x200.jpeg,public/uploads/dealer/AutoNation-Chevrolet-West-Austin_Austin_TX.jpg,11 mi,4.1,12,https://www.cargurus.com/Cars/m-AutoNation-Chevrolet-West-Austin-sp53639,1,1
D-24787087,Covert Ford Lincoln-Austin,N/A,11514 Research Blvd,Austin,TX,"Austin, TX",N/A,78759,They begged me to trade my truck in and had to tell them like 4 times that I didn’t want to. They Kept asking for a down payment but couldn’t give me real bank statements instead they just kept figuring random numbers that they came up with and wanted me to agree to whatever they said. They stopped replying to me after they found out I wasn’t going to let them scam me,https://static.cargurus.com/images/site/2023/11/07/08/20/covert_ford_lincoln-austin-pic-6750536382293686565-200x200.jpeg,public/uploads/dealer/Covert-Ford-Lincoln-Austin_Austin_TX.jpg,11 mi,3.8,17,https://www.cargurus.com/Cars/m-Covert-Ford-Lincoln-Austin-sp244985,1,1
D-24787088,Riata Ford,N/A,10507 Highway 290 East,Manor,TX,"Manor, TX",N/A,78653,Outstanding,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/Riata-Ford_Manor_TX.jpg,11 mi,5.0,5,https://www.cargurus.com/Cars/m-Riata-Ford-sp286298,1,1
D-24787089,Auto Corral,N/A,10111 US Highway 183 S,Austin,TX,"Austin, TX",N/A,78747,Good customer service polite friendly,https://static.cargurus.com/images/site/2023/11/30/17/39/auto_corral-pic-8765145618884561306-200x200.jpeg,public/uploads/dealer/Auto-Corral_Austin_TX.jpg,11 mi,4.0,1,https://www.cargurus.com/Cars/m-Auto-Corral-sp452766,1,1
D-24787090,Steed Family Motors,N/A,10111 Us Hwy 183 S,Austin,TX,"Austin, TX",N/A,78747,"We had a great experience working with Steed Family Motors for our “new to us” purchase. With a new driver in the family, we wanted a vehicle that was safe and had a strong performance history. Bailey had just the right vehicle to fit our family’s needs. He answered all our questions and worked directly with our bank for the financing. I would recommend Bailey and Steed Family Motors for anyone looking for a more personal experience that isn’t rushed like some of the bigger dealerships.",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/Steed-Family-Motors_Austin_TX.jpg,11 mi,5.0,1,https://www.cargurus.com/Cars/m-Steed-Family-Motors-sp439874,1,1
D-24787091,Next 1 Auto,N/A,5251 Burnet rd,Austin,TX,"Austin, TX",N/A,78756,Bought this car and I love it! Best dealership I’ve ever been to.,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/Next-1-Auto_Austin_TX.jpg,11 mi,5.0,1,https://www.cargurus.com/Cars/m-Next-1-Auto-sp445448,1,1
D-24787092,Covert Buick GMC Austin,N/A,11750D Research Blvd.,Austin,TX,"Austin, TX",N/A,78759,Liked the dealer.  The car is not what I'm looking for.,https://static.cargurus.com/images/site/2024/04/16/10/39/covert_buick_gmc_austin-pic-8470077123830607407-200x200.jpeg,public/uploads/dealer/Covert-Buick-GMC-Austin_Austin_TX.jpg,11 mi,4.5,30,https://www.cargurus.com/Cars/m-Covert-Buick-GMC-Austin-sp302519,1,1
D-24787093,Covert Cadillac,N/A,11750 Research Blvd,Austin,TX,"Austin, TX",N/A,78759,"Well everything was fine, everyone I spoke to was very professional and courteous. But I decided to wait off for a little bit until the price drop a little bit, they’re willing to work with me on that and I like that. Overall it was a pleasure talking to them real friendly! I’ll be back soon. Thank you.",https://static.cargurus.com/images/site/2023/10/05/10/59/covert_cadillac-pic-9944879305196805211-200x200.jpeg,public/uploads/dealer/Covert-Cadillac_Austin_TX.jpg,11 mi,4.7,6,https://www.cargurus.com/Cars/m-Covert-Cadillac-sp302523,1,1
D-24787094,Prius World of Austin,N/A,10309 US Highway 183 S,Austin,TX,"Austin, TX",N/A,78747,Quickly reply,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/Prius-World-of-Austin_Austin_TX.jpg,11 mi,4.8,4,https://www.cargurus.com/Cars/m-Prius-World-of-Austin-sp451404,1,1
D-24787095,USA Auto Center,N/A,1414 W Howard Ln,Austin,TX,"Austin, TX",N/A,78728,Responded very quickly and friendly. Purchased a car from them 3 months ago and back to them for the second car for my 18 years old son.,https://static.cargurus.com/images/site/2023/07/24/12/22/usa_auto_center-pic-3401964509561685240-200x200.jpeg,public/uploads/dealer/USA-Auto-Center_Austin_TX.jpg,12 mi,4.3,7,https://www.cargurus.com/Cars/m-USA-Auto-Center-sp403182,1,1
D-24787096,Aviles Auto Sales,N/A,13705 Thermal Dr,Austin,TX,"Austin, TX",N/A,78728,No reviews available,No image,,12 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Aviles-Auto-Sales-sp439885,1,1
D-24787097,G&A Auto Sales,N/A,13706 Thermal Dr,Austin,TX,"Austin, TX",N/A,78728,"One of the worst decisions I have ever made is to work with this company. After only driving the van I 
purchased for 70 miles, the engine light came on and I have now been put out of work for 3 weeks due to 
having to a lot of money on repairs as well as having to fix his paperwork issue that they gave me the wrong 
copies. In addition when contacting Sergio after the engine light came on, I was told to NOT take it to a 
mechanic unless it was overheating or shaking. I would never do business with this company no matter how 
good of a deal he may put out there it is apparent they clean it up nice, clear the codes and sell you a 
vehicle that is currently shutting off randomly as I drive with it causing me to almost cause numerous 
accidents. Run as fast as you can from this dealer! He was given a chance to make it right and crickets...",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/G&A-Auto-Sales_Austin_TX.jpg,12 mi,3.0,3,https://www.cargurus.com/Cars/m-G-A-Auto-Sales-sp435723,1,1
D-24787098,Bestway Cars,N/A,13709 Thermal Dr,Austin,TX,"Austin, TX",N/A,78728,Saad is amazing and very kind. Had an amazing experience buying a work truck. The truck is just as it is pictured. Had no doubts and he was upfront about everything. Will def buy from him again. We purchased a warranty with the vehicle as well.,https://static.cargurus.com/images/site/2022/03/01/13/30/bestway_cars-pic-17042154047308370336-200x200.jpeg,public/uploads/dealer/Bestway-Cars_Austin_TX.jpg,12 mi,5.0,4,https://www.cargurus.com/Cars/m-Bestway-Cars-sp387528,1,1
D-24787099,CENTRAL MOTOR COMPANY,N/A,1705 Hydro Dr,Austin,TX,"Austin, TX",N/A,78728,"Honest , hardworking, courteous, and good people.",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/CENTRAL-MOTOR-COMPANY_Austin_TX.jpg,12 mi,4.5,13,https://www.cargurus.com/Cars/m-CENTRAL-MOTOR-COMPANY-sp442531,1,1
D-24787100,Rgb Auto Sales LLC,N/A,"14504 Cameron Rd,  #B",Manor,TX,"Manor, TX",N/A,78653,No reviews available,No image,,12 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Rgb-Auto-Sales-LLC-sp319940,1,1
D-24787101,Rocky Mountain Truck Stop,N/A,12633 Research Blvd,Austin,TX,"Austin, TX",N/A,78759,We exchanged one or two emails and I made them a cash offer and they never responded back to me,https://static.cargurus.com/images/site/2024/01/12/17/23/rocky_mountain_truck_stop-pic-18030464846273326900-200x200.jpeg,public/uploads/dealer/Rocky-Mountain-Truck-Stop_Austin_TX.jpg,12 mi,4.5,16,https://www.cargurus.com/Cars/m-Rocky-Mountain-Truck-Stop-sp444036,1,1
D-24787102,Hi-Tech Automotive West,N/A,8844 Highway 290 W,Austin,TX,"Austin, TX",N/A,78736,No reviews available,https://static.cargurus.com/images/site/2021/01/15/15/02/hi-tech_automotive_west-pic-6591886776813200700-200x200.jpeg,public/uploads/dealer/Hi-Tech-Automotive-West_Austin_TX.jpg,12 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Hi-Tech-Automotive-West-sp442188,1,1
D-24787103,BMW of Austin,N/A,7011 McNeil Drive,Austin,TX,"Austin, TX",N/A,78729,No reviews available,No image,,13 mi,5.0,4,https://www.cargurus.com/Cars/m-BMW-of-Austin-sp63085,1,1
D-24787104,City Limits Subaru,N/A,14457 Ih 35,Buda,TX,"Buda, TX",N/A,78610,I bought this mini Cooper. The dealer contacted me within minutes of me expressing my  interest.  The sales experience was great from test driving to financing.,https://static.cargurus.com/images/site/2023/11/09/15/41/city_limits_subaru-pic-10130143032110237814-200x200.jpeg,public/uploads/dealer/City-Limits-Subaru_Buda_TX.jpg,13 mi,5.0,4,https://www.cargurus.com/Cars/m-City-Limits-Subaru-sp452648,1,1
D-24787105,Austin Direct Auto Sales,N/A,13058 U.S. 183,Austin,TX,"Austin, TX",N/A,78750,Matt is very easy to work with.,https://static.cargurus.com/images/site/2019/12/05/08/38/austin_direct_auto_sales-pic-5564979604503574332-200x200.jpeg,public/uploads/dealer/Austin-Direct-Auto-Sales_Austin_TX.jpg,13 mi,4.0,3,https://www.cargurus.com/Cars/m-Austin-Direct-Auto-Sales-sp335084,1,1
D-24787106,Hi Tech Luxury Imports,N/A,12971 Pond Springs Road,Austin,TX,"Austin, TX",N/A,78729,No reviews available,https://static.cargurus.com/images/site/2023/08/15/13/49/hi_tech_luxury_imports-pic-9385867215961397573-200x200.jpeg,public/uploads/dealer/Hi-Tech-Luxury-Imports_Austin_TX.jpg,13 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Hi-Tech-Luxury-Imports-sp379942,1,1
D-24787107,Audi North Austin,N/A,13045 Research Boulevard,Austin,TX,"Austin, TX",N/A,78750,Great experience. Friendly and knowledgeable.,https://static.cargurus.com/images/site/2017/01/17/12/19/audi_north_austin-pic-8629522762857543445-200x200.jpeg,public/uploads/dealer/Audi-North-Austin_Austin_TX.jpg,13 mi,3.3,6,https://www.cargurus.com/Cars/m-Audi-North-Austin-sp64575,1,1
D-24787108,Apple Leasing Commercial,N/A,12205 Hunters Chase Dr,Austin,TX,"Austin, TX",N/A,78729,"The salesman responded quickly to our contact. The van is being prepped as I type and we should take ownership tomorrow! I had driven to their sales location to look at the van. After seeing a couple of minor issues that I wanted to have resolved before purchasing, Apple Leasing was agreeable to fix what I wanted done. They will be bringing the van to me (approx. 50 miles) and we will do the transaction here in our church office. Very courteous and very professional!",https://static.cargurus.com/images/site/2023/06/09/11/33/apple_leasing_commercial-pic-15622188590008639378-200x200.jpeg,public/uploads/dealer/Apple-Leasing-Commercial_Austin_TX.jpg,13 mi,5.0,3,https://www.cargurus.com/Cars/m-Apple-Leasing-Commercial-sp375257,1,1
D-24787109,Kia of North Austin,N/A,13175 N Highway 183,Austin,TX,"Austin, TX",N/A,78750,"Had an appointment to view this specific vehicle shown. 
Drove 90 minutes to dealership.  My appointment was 
July 19th at 10:30. Apparently  the designated 
salesperson, Ã¢ÂÂHannahÃ¢ÂÂ went home sick so Ã¢ÂÂAliÃ¢ÂÂ  
handled my visit. After shuffling through many papers 
and then looking around, he told me they had sold the car 
I 
had the appointment to see. Zero apology. Afterward, he 
sent an email with the vehicle link thanking me for 
looking at it!  I never left his office! I did reach out to the 
manager who had no response. All in all this dealership 
emailed me, texted me and called me from 3 different 
people; the salesperson, the receptionist (or 
something like that) and the general manager and no one 
had any response to this screw up.",https://static.cargurus.com/images/site/2022/09/17/16/52/kia_of_north_austin-pic-9740268951009524126-1600x1200.png,public/uploads/dealer/Kia-of-North-Austin_Austin_TX.jpg,13 mi,3.2,11,https://www.cargurus.com/Cars/m-Kia-of-North-Austin-sp366149,1,1
D-24787110,R & Z Auto Group,N/A,1900 Fleischer Dr,Austin,TX,"Austin, TX",N/A,78728,"Was transparent and clear about the car, not like a typical shady dealers! Would definitely buy my next car from Haider!",https://static.cargurus.com/images/site/2020/07/16/12/08/r___z_auto_group_-pic-16065493025164456930-200x200.jpeg,public/uploads/dealer/R-&-Z-Auto-Group_Austin_TX.jpg,13 mi,5.0,2,https://www.cargurus.com/Cars/m-R-Z-Auto-Group-sp440416,1,1
D-24787111,Awesome Cars,N/A,13203 N Highway 183,Austin,TX,"Austin, TX",N/A,78750,"I had a wonderful experience! I got my perfect car for a great price and extremely kind customer service! It's quite a ways from me but worth 
the drive and I would look to them for cars in the future",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/Awesome-Cars_Austin_TX.jpg,13 mi,4.5,24,https://www.cargurus.com/Cars/m-Awesome-Cars-sp404617,1,1
D-24787112,US Drive Out Inc,N/A,13170 Pond Springs Rd,Austin,TX,"Austin, TX",N/A,78729,"Great communication,  nice dealer!",https://static.cargurus.com/images/site/2017/02/10/15/30/us_drive_out_inc-pic-6526917923190945609-200x200.jpeg,public/uploads/dealer/US-Drive-Out-Inc_Austin_TX.jpg,13 mi,5.0,2,https://www.cargurus.com/Cars/m-US-Drive-Out-Inc-sp369903,1,1
D-24787113,Apple Lease Return,N/A,"12112 Boardwalk Drive, Ste C",Austin,TX,"Austin, TX",N/A,78729,Great,https://static.cargurus.com/images/site/2020/10/06/14/23/apple_leasing_pre-owned_lot-pic-6937893235100558442-200x200.jpeg,public/uploads/dealer/Apple-Lease-Return_Austin_TX.jpg,13 mi,5.0,6,https://www.cargurus.com/Cars/m-Apple-Lease-Return-sp278327,1,1
D-24787114,Brothers Auto Group,N/A,15505 Interstate 35,Pflugerville,TX,"Pflugerville, TX",N/A,78660,Stayed in contact,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/Brothers-Auto-Group_Pflugerville_TX.jpg,13 mi,5.0,2,https://www.cargurus.com/Cars/m-Brothers-Auto-Group-sp454025,1,1
D-24787115,Miranda Cars,N/A,2007 Pamela Dr,Austin,TX,"Austin, TX",N/A,78728,No reviews available,https://static.cargurus.com/images/site/2018/07/20/15/20/miranda_cars-pic-257094308717256094-200x200.jpeg,public/uploads/dealer/Miranda-Cars_Austin_TX.jpg,14 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Miranda-Cars-sp406641,1,1
D-24787116,Armor Auto Sales,N/A,15500 Scarlet St,Austin,TX,"Austin, TX",N/A,78728,No reviews available,https://static.cargurus.com/images/site/2024/04/30/16/45/armor_auto_sales-pic-12282551092060621659-200x200.jpeg,public/uploads/dealer/Armor-Auto-Sales_Austin_TX.jpg,14 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Armor-Auto-Sales-sp454739,1,1
D-24787117,Bells Auto Sales,N/A,15502 Brenda St,Austin,TX,"Austin, TX",N/A,78728,No reviews available,No image,,14 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Bells-Auto-Sales-sp416131,1,1
D-24787118,"M1 Motors, Inc.",N/A,15605 Connie St,Austin,TX,"Austin, TX",N/A,78728,"This dealer was quick to respond and proved to be highly knowledgeable about the vehicles he was selling and was able to answer many of my questions and concerns as it was a top priority to purchase a safe and reliable vehicle for my daughter.  

It’s been close to a month now since the purchase and we are so happy we chose to do business with Imran at M1 Motors.  He’s knowledgeable, trustworthy, and customers are highly likely to find a great vehicle at a reasonable price from him.  I highly recommend M1 Motors and will most likely purchase from this dealer again in the future.",https://static.cargurus.com/images/site/2019/07/09/15/00/m1_motors__inc_-pic-2432204344467824681-200x200.jpeg,"public/uploads/dealer/M1-Motors,-Inc._Austin_TX.jpg",14 mi,5.0,1,https://www.cargurus.com/Cars/m-M1-Motors-Inc-sp390939,1,1
D-24787119,AutoNation USA Austin,N/A,15718 I-35 N,Austin,TX,"Austin, TX",N/A,78728,"Responded right away

Helpful, I’m just busy",https://static.cargurus.com/images/site/2023/01/03/09/32/autonation_usa_austin-pic-1722726417325864668-1600x1200.jpeg,public/uploads/dealer/AutoNation-USA-Austin_Austin_TX.jpg,14 mi,4.0,8,https://www.cargurus.com/Cars/m-AutoNation-USA-Austin-sp449518,1,1
D-24787120,Barbee Auto Sales,N/A,15704 Connie St,Austin,TX,"Austin, TX",N/A,78728,No reviews available,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/Barbee-Auto-Sales_Austin_TX.jpg,14 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Barbee-Auto-Sales-sp406134,1,1
D-24787121,Lone Oak Motors,N/A,10010 Highway 290 W,Austin,TX,"Austin, TX",N/A,78736,"Very kind, prompt, and professional",https://static.cargurus.com/images/site/2017/05/22/13/54/lone_oak_motors-pic-2149871031736312436-200x200.jpeg,public/uploads/dealer/Lone-Oak-Motors_Austin_TX.jpg,14 mi,5.0,3,https://www.cargurus.com/Cars/m-Lone-Oak-Motors-sp278323,1,1
D-24787122,Leif Johnson Ford Truck City,N/A,15301 South IH-35,Buda,TX,"Buda, TX",N/A,78610,Everything about this dealer and the people that work there are the definition of amazing customer service!,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/Leif-Johnson-Ford-Truck-City_Buda_TX.jpg,14 mi,5.0,1,https://www.cargurus.com/Cars/m-Leif-Johnson-Ford-Truck-City-sp58109,1,1
D-24787123,Acura of Austin North,N/A,13553 Research Blvd.,Austin,TX,"Austin, TX",N/A,78750,Very professional. Easy to work with and a pleasant experience,https://static.cargurus.com/images/site/2023/09/01/11/45/acura_of_austin_north-pic-1297650287386851678-200x200.jpeg,public/uploads/dealer/Acura-of-Austin-North_Austin_TX.jpg,14 mi,4.4,7,https://www.cargurus.com/Cars/m-Acura-of-Austin-North-sp278328,1,1
D-24787124,Volvo Cars Hill Country,N/A,10600 N FM 620,Austin,TX,"Austin, TX",N/A,78726,No reviews available,https://static.cargurus.com/images/site/2024/01/11/15/24/volvo_cars_hill_country-pic-613820118737928945-200x200.jpeg,public/uploads/dealer/Volvo-Cars-Hill-Country_Austin_TX.jpg,15 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Volvo-Cars-Hill-Country-sp452650,1,1
D-24787125,Luxury Motorsports,N/A,11817 Buckner Rd,Austin,TX,"Austin, TX",N/A,78726,Dealer replied very fast and were friendly,https://static.cargurus.com/images/site/2021/05/01/15/39/luxury_motorsports-pic-9936415362878431103-200x200.jpeg,public/uploads/dealer/Luxury-Motorsports_Austin_TX.jpg,15 mi,4.9,11,https://www.cargurus.com/Cars/m-Luxury-Motorsports-sp443121,1,1
D-24787126,Ascend Auto,N/A,16400 S Interstate 35,Buda,TX,"Buda, TX",N/A,78610,Nice folks. clean and well kept establishment.,https://static.cargurus.com/images/site/2022/09/30/17/19/ascend_auto-pic-3555605088433528491-200x200.jpeg,public/uploads/dealer/Ascend-Auto_Buda_TX.jpg,15 mi,5.0,7,https://www.cargurus.com/Cars/m-Ascend-Auto-sp448561,1,1
D-24787127,BC Auto Sales LLC,N/A,10807 North FM 620,Austin,TX,"Austin, TX",N/A,78726,Had a great interaction with this dealer and ultimately decided to buy this vehicle,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/BC-Auto-Sales-LLC_Austin_TX.jpg,15 mi,5.0,3,https://www.cargurus.com/Cars/m-BC-Auto-Sales-LLC-sp374727,1,1
D-24787128,Pearl Motors,N/A,207 Old West Trl,Buda,TX,"Buda, TX",N/A,78610,No reviews available,https://static.cargurus.com/images/site/2024/04/29/16/32/pearl_motors-pic-46445229127184202-200x200.jpeg,public/uploads/dealer/Pearl-Motors_Buda_TX.jpg,15 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Pearl-Motors-sp452679,1,1
D-24787129,Hatimi Auto LLC,N/A,"1220 Satterwhite Rd,  Ste 504/505",Buda,TX,"Buda, TX",N/A,78610,Great communication and willingness to keep customer informed.,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/Hatimi-Auto-LLC_Buda_TX.jpg,15 mi,4.7,6,https://www.cargurus.com/Cars/m-Hatimi-Auto-LLC-sp452721,1,1
D-24787130,Friendly Motor Group,N/A,16297 FM 1325,Austin,TX,"Austin, TX",N/A,78728,Very friendly,https://static.cargurus.com/images/site/2021/02/10/14/33/friendly_motor_group-pic-5867071825778471478-200x200.jpeg,public/uploads/dealer/Friendly-Motor-Group_Austin_TX.jpg,15 mi,4.2,8,https://www.cargurus.com/Cars/m-Friendly-Motor-Group-sp431249,1,1
D-24787131,Apple Sport Imports,N/A,11129 Ranch Road 620 N,Austin,TX,"Austin, TX",N/A,78726,I actually bought this car. Experience was decent.,https://static.cargurus.com/images/site/2022/04/22/16/53/apple_sport_imports-pic-11523489719336750330-1600x1200.png,public/uploads/dealer/Apple-Sport-Imports_Austin_TX.jpg,15 mi,4.2,10,https://www.cargurus.com/Cars/m-Apple-Sport-Imports-sp333514,1,1
D-24787132,Five Guys Imports,N/A,16325 Fm 1325,Austin,TX,"Austin, TX",N/A,78728,Fast and easy transaction vehicle runs great,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/Five-Guys-Imports_Austin_TX.jpg,15 mi,4.5,6,https://www.cargurus.com/Cars/m-Five-Guys-Imports-sp352609,1,1
D-24787133,Top Motorsports,N/A,13817 North Highway 183,Austin,TX,"Austin, TX",N/A,78750,Good customer service,https://static.cargurus.com/images/site/2024/09/10/20/08/top_motorsports-pic-16126251915872662500-200x200.jpeg,public/uploads/dealer/Top-Motorsports_Austin_TX.jpg,15 mi,5.0,1,https://www.cargurus.com/Cars/m-Top-Motorsports-sp454026,1,1
D-24787134,Central Union Auto Finance LLC,N/A,16403 FM 1325,Austin,TX,"Austin, TX",N/A,78728,Very helpful.,https://static.cargurus.com/images/site/2024/09/05/13/11/central_union_auto_finance_llc-pic-4618371574578935015-200x200.jpeg,public/uploads/dealer/Central-Union-Auto-Finance-LLC_Austin_TX.jpg,15 mi,3.7,3,https://www.cargurus.com/Cars/m-Central-Union-Auto-Finance-LLC-sp411807,1,1
D-24787135,Austin premier Auto Inc,N/A,15402 Ranch Rd,Austin,TX,"Austin, TX",N/A,78717,"We purchased the red ram truck. It was an awesome deal,",https://static.cargurus.com/images/site/2018/08/07/14/43/austin_century_auto_sales-pic-4371410964691365498-200x200.jpeg,public/uploads/dealer/Austin-premier-Auto-Inc_Austin_TX.jpg,15 mi,4.9,8,https://www.cargurus.com/Cars/m-Austin-premier-Auto-Inc-sp284769,1,1
D-24787136,Carnia Motors,N/A,16407 FM-1325,Austin,TX,"Austin, TX",N/A,78728,"Pleasant experience at this dealer. Two brothers own this place, and are professional and friendly. Nice cars on the lot with good prices.",https://static.cargurus.com/images/site/2024/02/12/14/06/carnia_motors-pic-6264040864641149708-200x200.jpeg,public/uploads/dealer/Carnia-Motors_Austin_TX.jpg,15 mi,4.3,3,https://www.cargurus.com/Cars/m-Carnia-Motors-sp453010,1,1
D-24787137,MobilityWorks of Austin,N/A,239 Commercial Drive,Buda,TX,"Buda, TX",N/A,78610,No reviews available,No image,,15 mi,N/A,N/A,https://www.cargurus.com/Cars/m-MobilityWorks-of-Austin-sp401892,1,1
D-24787138,Austin Auto Planet LLC,N/A,16511 FM 1325,Austin,TX,"Austin, TX",N/A,78728,Honest and fair! Great to work with and very helpful. Would definitely buy from this dealer again!,https://static.cargurus.com/images/site/2019/11/16/14/29/austin_auto_planet_llc-pic-6516721566311882038-200x200.jpeg,public/uploads/dealer/Austin-Auto-Planet-LLC_Austin_TX.jpg,15 mi,4.4,7,https://www.cargurus.com/Cars/m-Austin-Auto-Planet-LLC-sp401391,1,1
D-24787139,Nyle Maxwell CDJR Austin,N/A,13401 Ranch Road 620 N,Austin,TX,"Austin, TX",N/A,78717,Quick reaponse,https://static.cargurus.com/images/site/2018/09/25/16/34/nyle_maxwell_chrysler_dodge_jeep_ram-pic-3924333983861249091-200x200.jpeg,public/uploads/dealer/Nyle-Maxwell-CDJR-Austin_Austin_TX.jpg,15 mi,4.5,16,https://www.cargurus.com/Cars/m-Nyle-Maxwell-CDJR-Austin-sp409105,1,1
D-24787140,Elite Motorsports,N/A,11906 Anderson Mill Rd,Austin,TX,"Austin, TX",N/A,78726,"Polite, responsive. I had some concerns ref vehicle exposure to salt and they had car put on ramp/wheels off and provided extensive photos as 
well as spot photos on problem areas. Went to buy the vehicle/close on the deal but they had sold the vehicle.",https://static.cargurus.com/images/site/2017/09/26/14/31/elite_motorsports-pic-2994749596829900063-200x200.jpeg,public/uploads/dealer/Elite-Motorsports_Austin_TX.jpg,15 mi,5.0,2,https://www.cargurus.com/Cars/m-Elite-Motorsports-sp341586,1,1
D-24787141,Sewell Land Rover North Austin,N/A,13910 North FM 620,Austin,TX,"Austin, TX",N/A,78717,Quick response,https://static.cargurus.com/images/site/2020/07/28/16/42/sewell_jaguar_land_rover_north_austin-pic-14831999078448759719-1600x1200.jpeg,public/uploads/dealer/Sewell-Land-Rover-North-Austin_Austin_TX.jpg,15 mi,5.0,14,https://www.cargurus.com/Cars/m-Sewell-Land-Rover-North-Austin-sp438515,1,1
D-24787142,Driven Auto Sales,N/A,"1616 Robert S Light Dr,  Bldg 1",Buda,TX,"Buda, TX",N/A,78610,"John R. was great. Responsive, respectful and he listened to our request. Highly recommended",https://static.cargurus.com/images/site/2018/02/16/13/00/driven_auto_sales-pic-7430751301434155945-1600x1200.png,public/uploads/dealer/Driven-Auto-Sales_Buda_TX.jpg,15 mi,4.6,17,https://www.cargurus.com/Cars/m-Driven-Auto-Sales-sp392645,1,1
D-24787143,BesTexas Auto Inc,N/A,15415 Ranch Road 620 N,Austin,TX,"Austin, TX",N/A,78717,"No pressure he let me take the car for 2 test drives and to a mechanic, I never got the impression he was trying to hard sell me or put any pressure on me, seemed honest and genuine to me. I bought the car and am happy with the purchase and the price.",https://static.cargurus.com/images/site/2020/08/26/13/58/bestexas_auto_inc-pic-16217885742627636968-200x200.jpeg,public/uploads/dealer/BesTexas-Auto-Inc_Austin_TX.jpg,16 mi,5.0,1,https://www.cargurus.com/Cars/m-BesTexas-Auto-Inc-sp440313,1,1
D-24787144,Prestige Autoplex LLC,N/A,15396 Ranch Road 620 North,Austin,TX,"Austin, TX",N/A,78717,"Mr Sam was nice and pleasant, he conducted himself in a professional manor and went out of 
the was to help me.  I would recommend him to friends and family.",https://static.cargurus.com/images/site/2024/10/31/10/03/prestige_autoplex_llc-pic-15223642102287714410-200x200.jpeg,public/uploads/dealer/Prestige-Autoplex-LLC_Austin_TX.jpg,16 mi,5.0,3,https://www.cargurus.com/Cars/m-Prestige-Autoplex-LLC-sp373950,1,1
D-24787145,Mersana Motors,N/A,15402 Ranch Road 620 N,Austin,TX,"Austin, TX",N/A,78717,No reviews available,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/Mersana-Motors_Austin_TX.jpg,16 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Mersana-Motors-sp457083,1,1
