Dealer ID,Dealer Name,Phone,Address,City,State,Custom Address,Dealer Iframe Map,Zip Code,About Dealer,Dealer Image,Lical Image,Radius,Rating,Review Count,Invnetory Link
D-24787033,Direct Car Company,N/A,333 North Loop West,Houston,TX,"Houston, TX",N/A,77008,They contacted me and kept in touch,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer\Direct-Car-Company_Houston_TX.jpg,3 mi,4.7,12,https://www.cargurus.com/Cars/m-Direct-Car-Company-sp432200,1,1
D-24787034,Post Oak Motor Cars,N/A,1530 West Loop,Houston,TX,"Houston, TX",N/A,77027,We had a GREAT experience with this dealership! Our sales associate Max was outstanding! He was very patient and kind and attentive to our needs. We are very pleased with our purchase and would definitely choose them in the future on our next vehicle purchase.,https://static.cargurus.com/images/site/2024/08/09/13/06/post_oak_motor_cars-pic-8629968833121823850-200x200.jpeg,public/uploads/dealer\Post-Oak-Motor-Cars_Houston_TX.jpg,3 mi,4.3,6,https://www.cargurus.com/Cars/m-Post-Oak-Motor-Cars-sp238348,1,1
D-24787035,Mobilease Auto Sales,N/A,3815 Dacoma Street,Houston,TX,"Houston, TX",N/A,77092,"Friendly sales associate, actually went and got the van from the Chevy dealership that was performing some service on the vehicle, so 
that I could come look at the van while I was in the area for other appointments.",https://static.cargurus.com/images/site/2017/11/29/12/32/mobilease_auto_sales-pic-5280559911735687120-200x200.jpeg,public/uploads/dealer\Mobilease-Auto-Sales_Houston_TX.jpg,3 mi,5.0,3,https://www.cargurus.com/Cars/m-Mobilease-Auto-Sales-sp376662,1,1
D-24787036,GoAuto,N/A,1502 W 34th St,Houston,TX,"Houston, TX",N/A,77018,"I went to the address they gave me and when I 
got there there was no car dealership or car 
company in that place then I called the phone 
number again someone answered and said this 
address is wrong then he gave me the other 
address to go and I actually went to the new 
address but they were closed and after that I tried 
calling again and again he didn't answer the calls 
.   and today, July 6 someone call me from go 
auto and he was rude and not nice and he lie to 
me.  and there is a lot of details so what Iâm trying 
to say that this dealership is not professional And 
liar and rude and   Untrustworthy. + his foxy.",https://static.cargurus.com/images/site/2018/10/08/11/52/goauto-pic-5811619847297469802-200x200.jpeg,public/uploads/dealer\GoAuto_Houston_TX.jpg,3 mi,4.3,6,https://www.cargurus.com/Cars/m-GoAuto-sp411151,1,1
D-24787037,Texas Bus Sales,N/A,1605 West 34th St.,Houston,TX,"Houston, TX",N/A,77206,No reviews available,No image,,3 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Texas-Bus-Sales-sp380287,1,1
D-24787038,Ella Blvd Motors,N/A,3401 Ella Blvd,Houston,TX,"Houston, TX",N/A,77018,They did respond right away with an email and all the info I needed.,https://static.cargurus.com/images/site/2020/08/21/12/22/ella_blvd_motors-pic-1011352813318949237-200x200.jpeg,public/uploads/dealer\Ella-Blvd-Motors_Houston_TX.jpg,3 mi,5.0,2,https://www.cargurus.com/Cars/m-Ella-Blvd-Motors-sp319726,1,1
D-24787039,Knapp Chevrolet,N/A,815 Houston Ave,Houston,TX,"Houston, TX",N/A,77007,Good,https://static.cargurus.com/images/site/2017/07/13/10/27/knapp_chevrolet__inc_-pic-8338474593457235737-1600x1200.png,public/uploads/dealer\Knapp-Chevrolet_Houston_TX.jpg,3 mi,2.5,6,https://www.cargurus.com/Cars/m-Knapp-Chevrolet-sp53544,1,1
D-24787040,Auto Icon,N/A,423 E 29th St,Houston,TX,"Houston, TX",N/A,77008,No reviews available,https://static.cargurus.com/images/site/2016/06/06/19/25/auto_icon-pic-5345762944659680892-200x200.jpeg,public/uploads/dealer\Auto-Icon_Houston_TX.jpg,3 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Auto-Icon-sp345655,1,1
D-24787041,Momentum Volkswagen of Upper Kirby,N/A,2405 Richmond Ave,Houston,TX,"Houston, TX",N/A,77098,"Javier was amazing, smoothest and fastest car shopping experience. Highly recommend!",https://static.cargurus.com/images/site/2022/07/28/16/58/momentum_volkswagen_of_upper_kirby-pic-16187901033834331179-200x200.jpeg,public/uploads/dealer\Momentum-Volkswagen-of-Upper-Kirby_Houston_TX.jpg,3 mi,4.2,12,https://www.cargurus.com/Cars/m-Momentum-Volkswagen-of-Upper-Kirby-sp63105,1,1
D-24787042,Helfman Alfa Romeo,N/A,7720 Katy Freeway,Houston,TX,"Houston, TX",N/A,77024,No reviews available,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer\Helfman-Alfa-Romeo_Houston_TX.jpg,3 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Helfman-Alfa-Romeo-sp302136,1,1
